facility_key,facility_id,facility_name,city,country_name,longitude,latitude,first_year,latest_year,reporting_year_count,source_record_count,source_tables,distance_to_oder_hydro_boundary_m,distance_to_oder_hydro_boundary_km,distance_class,nearest_hydro_entity_type,nearest_hydro_source_layer,nearest_hydro_entity_id,nearest_hydro_entity_name,nearest_hydro_dfdd,nearest_hydro_rex,nearest_hydro_strahler,nearest_hydro_mc,nearest_hydro_basin_district,distance_to_major_river_line_m,distance_to_major_river_line_km,nearest_major_river_line_source_layer,nearest_major_river_line_id,nearest_major_river_line_name,distance_to_canal_line_m,distance_to_canal_line_km,nearest_canal_line_source_layer,nearest_canal_line_id,nearest_canal_line_name,distance_to_coastal_polygon_m,distance_to_coastal_polygon_km,nearest_coastal_polygon_source_layer,nearest_coastal_polygon_id,nearest_coastal_polygon_name,feature_ids,sector_codes,sector_names,annex_activities,pollutant_count,pollutants,latest_pollutants,air_release_total,water_release_total,pollutant_transfer_total,waste_transfer_total,waste_treatments,waste_classifications,lcp_feature_value_total,lcp_feature_types,lcp_units,ied_statuses,ied_activity_names,bat_conclusions,wi_cowi_capacity_total
PL.MŚ/000000088.FACILITY,PL.MŚ/000000088.FACILITY,Ciepłownia centralna K-173 w Opolu,Opole,Poland,17.9201354980469,50.6855506896973,2007,2024,18,48,air_releases; waste_transfers; ied_installations,1142.9281855922943,1.143,1-10 km,major_river_line,River_Net_l,RL36006445,ODRA OD OSOBŁOGI DO MAŁEJ PANWI,BH140,PL,5.0,1,,1142.9281855922943,1.143,River_Net_l,RL36006445,ODRA OD OSOBŁOGI DO MAŁEJ PANWI,39409.285325597746,39.409,Canals_l,CL36022948,,,,,,,PL.MŚ/000000133.INSTALLATION; PL.MŚ/000000131.INSTALLATION; PL.MŚ/000000132.INSTALLATION,1.0,Energy sector,1(c),5,Carbon dioxide (CO2); Chlorine and inorganic compounds (as HCl); Nitrogen oxides (NOX); Particulate matter (PM10); Sulphur oxides (SOX),Carbon dioxide (CO2); Nitrogen oxides (NOX),3196988600.0,,,201639.305,Disposal; Recovery,HW; NONHW,,,,functional,"Combustion of fuels in installations with a total rated thermal input of 50 MW or more; Landfills, as defined in Article 2(g) of Council Directive 1999/31/EC of 26 April 1999 on the landfill of waste, receiving more than 10 tonnes of waste per day or with a total capacity exceeding 25,000 tonnes, excluding landfills of inert waste",LCP,
PL.MŚ/000000093.PART,PL.MŚ/000000093.PART,Arctic Paper Kostrzyn S.A. - O-000288-0002/16,Kostrzyn nad Odrą,Poland,14.6276,52.5944,2016,2024,9,9,lcp_energy_emissions,336.10879684906666,0.336,100 m - 1 km,major_river_line,River_Net_l,RL36012157,WARTA OD NOTECI DO UJŚCIA,BH140,PL,7.0,1,,336.10879684906666,0.336,River_Net_l,RL36012157,WARTA OD NOTECI DO UJŚCIA,11082.496376309053,11.082,Canals_l,CL36022968,,,,,,,,,,,0,,,,,,,,,82141.8729,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000094.PART,PL.MŚ/000000094.PART,Arctic Paper Kostrzyn S.A. - O-000288-0003/16,Kostrzyn nad Odrą,Poland,14.6274,52.5944,2016,2024,9,9,lcp_energy_emissions,330.48163783066724,0.33,100 m - 1 km,major_river_line,River_Net_l,RL36012157,WARTA OD NOTECI DO UJŚCIA,BH140,PL,7.0,1,,330.48163783066724,0.33,River_Net_l,RL36012157,WARTA OD NOTECI DO UJŚCIA,11095.588152700926,11.096,Canals_l,CL36022968,,,,,,,,,,,0,,,,,,,,,39395.6871,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000095.PART,PL.MŚ/000000095.PART,Arctic Paper Kostrzyn S.A. - O-000288-0004/16,Kostrzyn nad Odrą,Poland,14.6278,52.5939,2016,2024,9,9,lcp_energy_emissions,291.11502941772915,0.291,100 m - 1 km,major_river_line,River_Net_l,RL36012157,WARTA OD NOTECI DO UJŚCIA,BH140,PL,7.0,1,,291.11502941772915,0.291,River_Net_l,RL36012157,WARTA OD NOTECI DO UJŚCIA,11083.879659725222,11.084,Canals_l,CL36022968,,,,,,,,,,,0,,,,,,,,,80695.37325,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000096.FACILITY,PL.MŚ/000000096.FACILITY,Okręgowa Spółdzielnia Mleczarska w Kole,Koło,Poland,18.6243057250977,52.2111129760742,2007,2024,18,37,waste_transfers; air_releases; ied_installations,1488.285563676057,1.488,1-10 km,major_river_line,River_Net_l,RL36019835,WARTA OD TELESZYNY DO TOPCA,BH140,PL,5.0,1,,1488.285563676057,1.488,River_Net_l,RL36019835,WARTA OD TELESZYNY DO TOPCA,,,,,,,,,,,PL.MŚ/000000158.INSTALLATION,8.0,Animal and vegetable products from the food and beverage sector,8(c),1,Hydro-fluorocarbons (HFCS),Hydro-fluorocarbons (HFCS),2793.0,,,140229.466,Disposal; Recovery,HW; NONHW,,,,functional,"Treatment and processing of milk only, the quantity of milk received being greater than 200 tonnes per day (average value on an annual basis)",NOBATCAPPLICABLE,
PL.MŚ/000000100.FACILITY,PL.MŚ/000000100.FACILITY,Ciepłownia Rejonowa,Kalisz,Poland,18.0590496063232,51.7451095581055,2007,2024,18,26,waste_transfers; air_releases; ied_installations,2381.8491266709398,2.382,1-10 km,major_river_line,River_Net_l,RL36010198,PROSNA OD OŁOBOKU DO UJŚCIA KANAŁU BERNARDYŃSKIEGO,BH140,PL,5.0,1,,2381.8491266709398,2.382,River_Net_l,RL36010198,PROSNA OD OŁOBOKU DO UJŚCIA KANAŁU BERNARDYŃSKIEGO,3071.514319964372,3.072,Canals_l,CL36022978,,,,,,,PL.MŚ/000002728.INSTALLATION,1.0,Energy sector,1(c),1,Sulphur oxides (SOX),Sulphur oxides (SOX),666000.0,,,83812.621,Disposal; Recovery,HW; NONHW,,,,functional,Combustion of fuels in installations with a total rated thermal input of 50 MW or more,BATCNOTYETADOPTED; LCP,
PL.MŚ/000000104.FACILITY,PL.MŚ/000000104.FACILITY,Górażdże Cement S.A. - Cementowia Górażdże,Chorula,Poland,17.9777222222222,50.5348055555556,2007,2024,18,47,air_releases; waste_transfers; ied_installations; ied_wi_cowi,1454.3420583158818,1.454,1-10 km,major_river_line,River_Net_l,RL36005844,ODRA OD OSOBŁOGI DO MAŁEJ PANWI,BH140,PL,5.0,1,,1454.3420583158818,1.454,River_Net_l,RL36005844,ODRA OD OSOBŁOGI DO MAŁEJ PANWI,22565.300748070895,22.565,Canals_l,CL36022948,,,,,,,PL.MŚ/000000166.INSTALLATION; PL.MŚ/000000064.PART,3.0,Mineral industry,3(c),16,Ammonia (NH3); Arsenic and compounds (as As); Cadmium and compounds (as Cd); Carbon dioxide (CO2); Carbon monoxide (CO); Chlorine and inorganic compounds (as HCl); Chromium and compounds (as Cr); Copper and compounds (as Cu); Lead and compounds (as Pb); Mercury and compounds (as Hg); Nickel and compounds (as Ni); Nitrogen oxides (NOX); Nitrous oxide (N2O); PCDD + PCDF (dioxins + furans) (as Teq); Particulate matter (PM10); Sulphur oxides (SOX),Ammonia (NH3); Arsenic and compounds (as As); Carbon dioxide (CO2); Carbon monoxide (CO); Chromium and compounds (as Cr); Copper and compounds (as Cu); Nickel and compounds (as Ni); Nitrogen oxides (NOX); PCDD + PCDF (dioxins + furans) (as Teq); Particulate matter (PM10); Sulphur oxides (SOX),40779307791.60032,,,64821.9551,Disposal; Recovery,HW; NONHW,,,,functional,Production of cement clinker in rotary kilns with a production capacity exceeding 500 tonnes per day or in other kilns with a production capacity exceeding 50 tonnes per day,CLM,114.0
PL.MŚ/000000105.PART,PL.MŚ/000000105.PART,Elektrociepłownia Kalisz - O-000313-0001/16,Kalisz,Poland,18.1062694444444,51.7299388888889,2016,2022,7,7,lcp_energy_emissions,160.27007736269144,0.16,100 m - 1 km,major_river_line,River_Net_l,RL36010094,PROSNA OD OŁOBOKU DO UJŚCIA KANAŁU BERNARDYŃSKIEGO,BH140,PL,5.0,1,,160.27007736269144,0.16,River_Net_l,RL36010094,PROSNA OD OŁOBOKU DO UJŚCIA KANAŁU BERNARDYŃSKIEGO,2886.414312411969,2.886,Canals_l,CL36022978,,,,,,,,,,,0,,,,,,,,,69703.716,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000108.FACILITY,PL.MŚ/000000108.FACILITY,Grupa Azoty Zakłady Azotowe Kędzierzyn Spółka Akcyjna,Kędzierzyn-Koźle,Poland,18.2594203948975,50.303394317627,2007,2024,17,59,air_releases; water_releases; waste_transfers; ied_installations,521.3091517291031,0.521,100 m - 1 km,canal_line,Canals_l,CL36022987,,BH020,PL,-9999.0,,,3266.2278868348612,3.266,River_Net_l,RL36005141,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,521.3091517291031,0.521,Canals_l,CL36022987,,,,,,,PL.MŚ/000000174.INSTALLATION; PL.MŚ/000000182.INSTALLATION; PL.MŚ/000000177.INSTALLATION,4.0,Chemical industry,4(c),22,Ammonia (NH3); Arsenic and compounds (as As); Benzene; Carbon dioxide (CO2); Carbon monoxide (CO); Chlorides (as total Cl); Chlorine and inorganic compounds (as HCl); Chromium and compounds (as Cr); Copper and compounds (as Cu); Di-(2-ethyl hexyl) phthalate (DEHP); Fluorine and inorganic compounds (as HF); Lead and compounds (as Pb); Mercury and compounds (as Hg); Methane (CH4); Naphthalene; Nitrogen oxides (NOX); Nitrous oxide (N2O); Particulate matter (PM10); Sulphur oxides (SOX); Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Zinc and compounds (as Zn),Ammonia (NH3); Carbon dioxide (CO2); Methane (CH4); Nitrogen oxides (NOX); Nitrous oxide (N2O); Particulate matter (PM10); Sulphur oxides (SOX); Total nitrogen; Total organic carbon(as total C or COD/3) (TOC); Zinc and compounds (as Zn),15114599119.5,5543216.0,,1591595.76,Disposal; Recovery,HW; NONHW,,,,functional,"Combustion of fuels in installations with a total rated thermal input of 50 MW or more; Independently operated treatment of waste water not covered by Directive 91/271/EEC and discharged by an installation covered by Chapter II of Directive 2010/75/EU; Landfills, as defined in Article 2(g) of Council Directive 1999/31/EC of 26 April 1999 on the landfill of waste, receiving more than 10 tonnes of waste per day or with a total capacity exceeding 25,000 tonnes, excluding landfills of inert waste",CWW; LCP; NOBATCAPPLICABLE,
PL.MŚ/000000109.FACILITY,PL.MŚ/000000109.FACILITY,Trzuskawica Spółka Akcyjna Zakład Kujawy,Piechcin,Poland,18.0081462860107,52.8271408081055,2007,2024,18,27,air_releases; waste_transfers; ied_installations,3677.810474383819,3.678,1-10 km,major_river_line,River_Net_l,RL36021481,NOTEĆ OD MAŁEJ NOTECI DO JEZIORA WOLICKIEGO,BH140,PL,5.0,1,,3677.810474383819,3.678,River_Net_l,RL36021481,NOTEĆ OD MAŁEJ NOTECI DO JEZIORA WOLICKIEGO,16604.273102831787,16.604,Canals_l,CL36022970,,,,,,,PL.MŚ/000000183.INSTALLATION,3.0,Mineral industry,3(c),3,Cadmium and compounds (as Cd); Carbon dioxide (CO2); Nickel and compounds (as Ni),Carbon dioxide (CO2),3195000302.5,,,6.71,Recovery,HW,,,,functional,Production of lime in kilns with a production capacity exceeding 50 tonnes per day,CLM,
PL.MŚ/000000116.FACILITY,PL.MŚ/000000116.FACILITY,"Zakład Produkcyjny „Cukrownia Cerekiew""",Polska Cerekiew,Poland,18.1324939727783,50.2217712402344,2007,2024,17,42,air_releases; waste_transfers; ied_installations,7419.083167386931,7.419,1-10 km,major_river_line,River_Net_l,RL36004976,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,BH140,PL,5.0,1,,7419.083167386931,7.419,River_Net_l,RL36004976,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,13173.73883457951,13.174,Canals_l,CL36022987,,,,,,,PL.MŚ/000000196.INSTALLATION; PL.MŚ/000000195.INSTALLATION; PL.MŚ/000000194.INSTALLATION,8.0,Animal and vegetable products from the food and beverage sector,8(b),3,Chlorine and inorganic compounds (as HCl); Nitrogen oxides (NOX); Sulphur oxides (SOX),Chlorine and inorganic compounds (as HCl); Nitrogen oxides (NOX),4590600.0,,,419480.225,Disposal; Recovery,HW; NONHW,,,,functional,"Combustion of fuels in installations with a total rated thermal input of 50 MW or more; Production of lime in kilns with a production capacity exceeding 50 tonnes per day; Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",NOBATCAPPLICABLE,
PL.MŚ/000000125.PART,PL.MŚ/000000125.PART,Ciepłownia Rejonowa Dąbska - O-000404-0001/16,Szczecin,Poland,14.6753,53.3732,2016,2022,7,7,lcp_energy_emissions,4119.466678508465,4.119,1-10 km,major_river_line,River_Net_l,RL36016085,DĄBIE,BH140,PL,7.0,1,,4119.466678508465,4.119,River_Net_l,RL36016085,DĄBIE,5917.850719909752,5.918,Canals_l,CL36022994,,,,,,,,,,,0,,,,,,,,,79711.48300000001,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000126.PART,PL.MŚ/000000126.PART,Ciepłownia Rejonowa Benesza - O-000405-0001/16,Szczecin,Poland,14.4952,53.4516,2016,2024,9,9,lcp_energy_emissions,5380.919871673513,5.381,1-10 km,canal_line,Canals_l,CL36022996,,BH020,PL,-9999.0,,,5783.489549684748,5.783,River_Net_l,RL36016114,PARNICA,5380.919871673513,5.381,Canals_l,CL36022996,,,,,,,,,,,0,,,,,,,,,7328.16803,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000127.FACILITY,PL.MŚ/000000127.FACILITY,Zakład Wytwarzania Blachownia,Kędzierzyn-Koźle,Poland,18.2922210693359,50.3571968078613,2007,2024,18,36,air_releases; waste_transfers; ied_installations,708.6013838178114,0.709,100 m - 1 km,canal_line,Canals_l,CL36022944,,BH020,PL,2.0,,,8034.1138624732985,8.034,River_Net_l,RL36005227,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,708.6013838178114,0.709,Canals_l,CL36022944,,,,,,,PL.MŚ/000000213.INSTALLATION,1.0,Energy sector,1(c),10,Benzene; Carbon dioxide (CO2); Chlorine and inorganic compounds (as HCl); Fluorine and inorganic compounds (as HF); Hydrochlorofluorocarbons (HCFCs); Mercury and compounds (as Hg); Nitrogen oxides (NOX); Particulate matter (PM10); Sulphur oxides (SOX); Zinc and compounds (as Zn),Carbon dioxide (CO2); Nitrogen oxides (NOX); Zinc and compounds (as Zn),5083551654.0,,,17102.242,Disposal; Recovery,HW; NONHW,,,,functional,Combustion of fuels in installations with a total rated thermal input of 50 MW or more,LCP,
PL.MŚ/000000127.PART,PL.MŚ/000000127.PART,Ciepłownia Miejska - O-000409-0001/16,Racibórz,Poland,18.2083,50.0717,2016,2022,7,7,lcp_energy_emissions,842.5200093505881,0.843,100 m - 1 km,major_river_line,River_Net_l,RL36004436,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,BH140,PL,5.0,1,,842.5200093505881,0.843,River_Net_l,RL36004436,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,19886.549600463386,19.887,Canals_l,CL36022977,,,,,,,,,,,0,,,,,,,,,67815.50028,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000138.FACILITY,PL.MŚ/000000138.FACILITY,Arctic Paper Kostrzyn S.A.,Kostrzyn nad Odrą,Poland,14.6254749298096,52.5945816040039,2007,2024,18,46,air_releases; waste_transfers; water_releases; ied_installations,290.6471829096713,0.291,100 m - 1 km,major_river_line,River_Net_l,RL36012157,WARTA OD NOTECI DO UJŚCIA,BH140,PL,7.0,1,,290.6471829096713,0.291,River_Net_l,RL36012157,WARTA OD NOTECI DO UJŚCIA,11216.53364645136,11.217,Canals_l,CL36022968,,,,,,,PL.MŚ/000000230.INSTALLATION; PL.MŚ/000000229.INSTALLATION,6.0,Paper and wood production and processing,6(b),5,Carbon dioxide (CO2); Lead and compounds (as Pb); Nickel and compounds (as Ni); Nitrogen oxides (NOX); Zinc and compounds (as Zn),Carbon dioxide (CO2); Nitrogen oxides (NOX),2441680000.0,290.0,,71552.02,Disposal; Recovery,HW; NONHW,,,,functional,Combustion of fuels in installations with a total rated thermal input of 50 MW or more; Production in industrial installations of paper or card board with a production capacity exceeding 20 tonnes per day,LCP; PP,
PL.MŚ/000000144.FACILITY,PL.MŚ/000000144.FACILITY,"Zakłady Metalurgiczne ""POMET"" S.A.",Poznań,Poland,16.9752674102783,52.4151420593262,2007,2022,16,17,waste_transfers; ied_installations,1720.8034570318619,1.721,1-10 km,major_river_line,River_Net_l,RL36020234,WARTA OD CYBINY DO RÓŻANEGO POTOKU,BH140,PL,6.0,1,,1720.8034570318619,1.721,River_Net_l,RL36020234,WARTA OD CYBINY DO RÓŻANEGO POTOKU,28759.193433370758,28.759,Canals_l,CL36022926,,,,,,,PL.MŚ/000000239.INSTALLATION,2.0,Production and processing of metals,2(d),0,,,,,,71380.0,Recovery,NONHW,,,,decommissioned; functional,Operation of ferrous metal foundries with a production capacity exceeding 20 tonnes per day,NOBATCAPPLICABLE,
PL.MŚ/000000144.PART,PL.MŚ/000000144.PART,PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Elektrownia Opole - O-000674-0002/16,Opole,Poland,17.8822,50.7517,2016,2024,9,9,lcp_energy_emissions,1761.2145563026554,1.761,1-10 km,major_river_line,River_Net_l,RL36006590,ODRA OD MAŁEJ PANWI DO GRANIC WROCŁAWIA,BH140,PL,6.0,1,,1761.2145563026554,1.761,River_Net_l,RL36006590,ODRA OD MAŁEJ PANWI DO GRANIC WROCŁAWIA,47232.60291888636,47.233,Canals_l,CL36022948,,,,,,,,,,,0,,,,,,,,,603800.7326,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000146.PART,PL.MŚ/000000146.PART,Veolia Energia Poznań ZEC  Spółka Akcyjna EC II Karolin - O-000688-0002/16,Poznań,Poland,16.9886,52.4364,2016,2024,9,9,lcp_energy_emissions,1006.4906847707472,1.006,1-10 km,major_river_line,River_Net_l,RL36020234,WARTA OD CYBINY DO RÓŻANEGO POTOKU,BH140,PL,6.0,1,,1006.4906847707472,1.006,River_Net_l,RL36020234,WARTA OD CYBINY DO RÓŻANEGO POTOKU,31204.47709628917,31.204,Canals_l,CL36022926,,,,,,,,,,,0,,,,,,,,,231359.721925,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000147.PART,PL.MŚ/000000147.PART,ELSEN Spółka Akcyjna - O-000689-0001/16,Częstochowa,Poland,19.1831,50.7953,2016,2024,9,9,lcp_energy_emissions,2765.482491177361,2.765,1-10 km,major_river_line,River_Net_l,RL36007205,WARTA OD ZBIORNIKA PORAJ DO CIEKU SPOD RUDNIK,BH140,PL,5.0,1,,2765.482491177361,2.765,River_Net_l,RL36007205,WARTA OD ZBIORNIKA PORAJ DO CIEKU SPOD RUDNIK,24314.89280437289,24.315,Canals_l,CL36022975,,,,,,,,,,,0,,,,,,,,,61466.124840000004,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000151.FACILITY,PL.MŚ/000000151.FACILITY,Elektrociepłownia Kalisz,Kalisz,Poland,18.1062698364258,51.7299385070801,2007,2024,18,38,air_releases; waste_transfers; ied_installations,160.230858315667,0.16,100 m - 1 km,major_river_line,River_Net_l,RL36010094,PROSNA OD OŁOBOKU DO UJŚCIA KANAŁU BERNARDYŃSKIEGO,BH140,PL,5.0,1,,160.230858315667,0.16,River_Net_l,RL36010094,PROSNA OD OŁOBOKU DO UJŚCIA KANAŁU BERNARDYŃSKIEGO,2886.460277650789,2.886,Canals_l,CL36022978,,,,,,,PL.MŚ/000000247.INSTALLATION,1.0,Energy sector,1(c),4,Chlorine and inorganic compounds (as HCl); Methane (CH4); Nitrogen oxides (NOX); Sulphur oxides (SOX),Sulphur oxides (SOX),5293900.0,,,150427.85,Disposal; Recovery,HW; NONHW,,,,functional,Combustion of fuels in installations with a total rated thermal input of 50 MW or more,BATCNOTYETADOPTED; LCP,
PL.MŚ/000000154.PART,PL.MŚ/000000154.PART,Przedsiebiorstwo Energetyki Cieplnej Spółka z o.o. - O-000744-0001/16,Świnoujście,Poland,14.2448444444444,53.9058805555556,2016,2022,7,7,lcp_energy_emissions,801.2590624325924,0.801,100 m - 1 km,major_river_line,River_Net_l,RL36018002,ZALEW SZCZECIŃSKI,BH140,PL,5.0,1,,801.2590624325924,0.801,River_Net_l,RL36018002,ZALEW SZCZECIŃSKI,44210.1225337138,44.21,Canals_l,CL36022983,,1927.5662562895704,1.928,Coastal_p,CO36000001,PLCWIIIWB9,,,,,0,,,,,,,,,68609.146805,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000164.PART,PL.MŚ/000000164.PART,Przedsiębiorstwo Energetyki Cieplnej spółka z o.o. - O-000883-0001/16,Stargard,Poland,15.0052,53.3503,2016,2021,6,6,lcp_energy_emissions,2277.351515935695,2.277,1-10 km,major_river_line,River_Net_l,RL36016007,"INA OD KRĘPIELI DO DOPŁYWU SPOD MARSZEWA, BEZ DOPŁYWU SPOD MARSZEWA",BH140,PL,5.0,1,,2277.351515935695,2.277,River_Net_l,RL36016007,"INA OD KRĘPIELI DO DOPŁYWU SPOD MARSZEWA, BEZ DOPŁYWU SPOD MARSZEWA",27911.313427250712,27.911,Canals_l,CL36022994,,,,,,,,,,,0,,,,,,,,,28717.58901,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000166.PART,PL.MŚ/000000166.PART,CIEPŁOWNIA REJTANA - O-000944-0001/16,Częstochowa,Poland,19.1423,50.7944,2016,2024,9,9,lcp_energy_emissions,1040.3452300236181,1.04,1-10 km,major_river_line,River_Net_l,RL36007141,WARTA OD ZBIORNIKA PORAJ DO CIEKU SPOD RUDNIK,BH140,PL,5.0,1,,1040.3452300236181,1.04,River_Net_l,RL36007141,WARTA OD ZBIORNIKA PORAJ DO CIEKU SPOD RUDNIK,27157.62848000513,27.158,Canals_l,CL36022975,,,,,,,,,,,0,,,,,,,,,31292.36752,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000167.PART,PL.MŚ/000000167.PART,CHP CZĘSTOCHOWA - O-000945-0001/16,Częstochowa,Poland,19.1445,50.7945,2016,2024,9,9,lcp_energy_emissions,1156.453968875415,1.156,1-10 km,major_river_line,River_Net_l,RL36007141,WARTA OD ZBIORNIKA PORAJ DO CIEKU SPOD RUDNIK,BH140,PL,5.0,1,,1156.453968875415,1.156,River_Net_l,RL36007141,WARTA OD ZBIORNIKA PORAJ DO CIEKU SPOD RUDNIK,27003.150006357537,27.003,Canals_l,CL36022975,,,,,,,,,,,0,,,,,,,,,103449.18748,Biomass; Coal; DUST; LCPCharacteristics; Lignite; LiquidFuels; NOX; NaturalGas; OtherGases; OtherSolidFuels; Peat; SO2,MW; TJ; hours; tonnes,,,,
PL.MŚ/000000171.FACILITY,PL.MŚ/000000171.FACILITY,SOKOŁÓW S.A. - ODDZIAŁ W KOLE,Koło,Poland,18.6091117858887,52.2222442626953,2007,2024,18,37,air_releases; waste_transfers; pollutant_transfers; ied_installations,2305.188230671344,2.305,1-10 km,major_river_line,River_Net_l,RL36019835,WARTA OD TELESZYNY DO TOPCA,BH140,PL,5.0,1,,2305.188230671344,2.305,River_Net_l,RL36019835,WARTA OD TELESZYNY DO TOPCA,,,,,,,,,,,PL.MŚ/000000268.INSTALLATION,8.0,Animal and vegetable products from the food and beverage sector,8(a),6,Chromium and compounds (as Cr); Hydrochlorofluorocarbons (HCFCs); Mercury and compounds (as Hg); Polycyclic aromatic hydrocarbons (PAHs); Total organic carbon(as total C or COD/3) (TOC); Zinc and compounds (as Zn),Mercury and compounds (as Hg),180.0,,135286.05000000002,153242.5865,Disposal; Recovery,HW; NONHW,,,,functional,Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,NOBATCAPPLICABLE,
PL.MŚ/000000172.FACILITY,PL.MŚ/000000172.FACILITY,Zakład Isover w Gliwicach,Gliwice,Poland,18.6727905273438,50.269416809082,2007,2024,18,52,air_releases; waste_transfers; ied_installations,6702.580210102502,6.703,1-10 km,canal_line,Canals_l,CL36022985,,BH020,PL,-9999.0,,,29319.275840155733,29.319,River_Net_l,RL36004976,ODRA OD WYPŁYWU ZE ZB. POLDER BUKÓW DO KANAŁU GLIWICKIEGO,6702.580210102502,6.703,Canals_l,CL36022985,,,,,,,PL.MŚ/000000270.INSTALLATION; PL.MŚ/000000269.INSTALLATION,3.0,Mineral industry,3(e),4,Ammonia (NH3); Chlorine and inorganic compounds (as HCl); Nitrogen oxides (NOX); Particulate matter (PM10),Ammonia (NH3); Nitrogen oxides (NOX),3209300.0,,,274797.57,Disposal; Recovery,HW; NONHW,,,,functional,Manufacture of glass including glass fibre with a melting capacity exceeding 20 tonnes per day; Melting mineral substances including the production of mineral fibres with a melting capacity exceeding 20 tonnes per day,NOBATCAPPLICABLE,
PL.MŚ/000000175.FACILITY,PL.MŚ/000000175.FACILITY,OVOTEK Sp. z o.o. - OVOTEK Sp. z o.o. - FERMA,Bobrzany,Poland,15.45737,51.56788,2017,2024,8,12,ied_installations; air_releases,574.4738940976857,0.574,100 m - 1 km,major_river_line,River_Net_l,RL36001838,BÓBR OD BOBRZYCY DO KWISY,BH140,PL,5.0,1,,574.4738940976857,0.574,River_Net_l,RL36001838,BÓBR OD BOBRZYCY DO KWISY,33974.89550731622,33.975,Canals_l,CL36022992,,,,,,,PL.MŚ/000000273.INSTALLATION,7.0,Intensive livestock production and aquaculture,7(a),1,Ammonia (NH3),Ammonia (NH3),71700.0,,,,,,,,,functional,"Intensive rearing of poultry with more than 40,000 places for poultry",IRPP,
